title_id,title_en,abstract_id,abstract_en,link
Sistem Pendukung Keputusan Seleksi Mahasiswa Pertukaran Pelajar untuk Mendukung Kampus Mandiri Menggunakan Metode MAUT dan ROC,Decision Support System for Student Exchange Selection in Support of Independent Campus using the MAUT and ROC Methods,"Kampus merdeka merupakan kegiatan pembelajaran di luar kampus sebagai kesempatan bagi mahasiswa untuk mengasah keterampilan sebagai persiapan memasuki dunia kerja. Salah satu program yang diselenggarakan adalah pertukaran mahasiswa untuk dapat belajar di kampus atau perusahaan yang tergabung dalam Kementerian Pendidikan dan Kebudayaan, Riset dan Teknologi. Dengan adanya program kampus merdeka saat ini, hampir semua perguruan tinggi membuka kesempatan bagi mahasiswanya untuk mendaftar. Namun, karena terlalu banyaknya mahasiswa yang mendaftar, pihak kampus kesulitan dalam memilih beberapa mahasiswa yang dapat diterima sesuai kriteria yang ditetapkan pihak. Untuk itu, diperlukan Sistem Pendukung Keputusan yang menerapkan metode MAUT beserta penggunaan ROC untuk menghasilkan nilai preferensi terbaik. Perhitungan beberapa sampel data menghasilkan nilai utilitas akhir terbaik pada pemilihan pertukaran mahasiswa kampus merdeka pada Alternatif A2 dengan nilai utilitas akhir terbaik sebesar 0,9700.","Independent campus is an off-campus learning activity as an opportunity for students to hone skills in preparation for entering the world of work. One of the programs held is the exchange of students to be able to study on campuses or companies that join the Ministry of Education and Culture, Research and Technology. With the current independent campus program, almost all universities open up opportunities for students to register. However, because there are too many students who register, the campus has difficulty in choosing some students who can be accepted according to the criteria set by the party. For this reason, a Decision Support System is needed that applies the MAUT method along with the use of ROC to produce the best preference value. The calculation of several data samples resulted in the best final utility value in the selection of independent campus student exchanges in Alternative A2 with the best final utility value of 0.9700",https://ejurnal.pdsi.or.id/index.php/bids/article/view/80/49
Kombinasi Metode MEREC dan WASPAS untuk Penilaian Kinerja dalam Sistem Pendukung Keputusan Penerimaan Anggota Tim Metaverse,Combination of MEREC and WASPAS Methods for Performance Assessment in the Decision Support System for Member Admission for the Metaverse Team,"Pemilihan anggota tim yang tepat sangat penting bagi keberhasilan proyek Metaverse yang kompleks dan multidisiplin, metode sebelumnya yang digunakan dalam pemilihan ini menggunakan bobot kriteria berdasarkan penilaian evaluator individu. Penelitian ini mengusulkan penerapan kombinasi metode MEREC (metode berdasarkan efek penghapusan kriteria) dan WASPAS (penilaian produk jumlah agregat tertimbang) untuk membangun DSS dalam pemilihan anggota tim Metaverse. Metode MEREC digunakan untuk menentukan bobot kriteria yang relevan, seperti keterampilan teknis, komunikasi, inovasi, pemecahan masalah, kolaborasi tim, dan pengalaman. Sementara itu, metode WASPAS digunakan untuk memberi peringkat kandidat berdasarkan skor evaluasi yang dihitung menggunakan kombinasi Weighted Sum Model (WSM) dan Weighted Product Model (WPM). Hasil penelitian menunjukkan bahwa kandidat dengan skor tertinggi adalah Kandidat Anggota 5 dengan skor 0,9806, diikuti oleh Kandidat Anggota 11 dengan skor 0,944 dan Kandidat Anggota 9 dengan skor 0,9433. Penelitian ini membuktikan bahwa kombinasi metode MEREC dan WASPAS dapat digunakan secara efektif untuk memilih anggota tim yang memiliki kualitas terbaik dan sesuai dengan kebutuhan proyek Metaverse. Kontribusi utama penelitian ini adalah pengembangan metode yang lebih objektif dan terstruktur untuk pemilihan anggota tim dalam proyek teknologi yang membutuhkan keahlian multidisiplin.","The selection of the right team members is critical to the success of complex and multidisciplinary Metaverse projects, the previous method used in this selection employed criteria weights based on individual evaluator assessments.. This study proposes the application of a combination of MEREC (method based on the removal effects of criteria) and WASPAS (weighted aggregated sum product assessment) methods to build a DSS in the selection of Metaverse team members. The MEREC method is used to determine the weight of relevant criteria, such as technical skills, communication, innovation, problem-solving, team collaboration, and experience. Meanwhile, the WASPAS method is used to rank candidates based on evaluation scores calculated using a combination of the Weighted Sum Model (WSM) and the Weighted Product Model (WPM). The results showed that the candidate with the highest score was Member Candidate 5 with a score of 0.9806, followed by Member Candidate 11 with a score of 0.944 and Member Candidate 9 with a score of 0.9433. This research proves that the combination of MEREC and WASPAS methods can be used effectively to select team members who have the best quality and are in accordance with the needs of Metaverse projects. A major contribution of this research is the development of a more objective and structured method for the selection of team members in technology projects that require multidisciplinary expertise",https://ejurnal.pdsi.or.id/index.php/bids/article/view/100/55
Implementasi Keuntungan Informasi Seleksi Fitur pada Metode Support Vector Machine untuk Klasifikasi Penyakit Stroke,Implementation of Feature Selection Information Gain in Support Vector Machine Method for Stroke Disease Classification,"Stroke merupakan penyakit dengan angka mortalitas dan disabilitas yang tinggi sehingga memerlukan deteksi dini. Namun, tantangan utama dalam proses klasifikasi penyakit ini adalah ketidakseimbangan data dan banyaknya fitur yang tidak relevan dalam dataset. Penelitian ini mengusulkan kombinasi metode Support Vector Machine (SVM) dengan teknik seleksi fitur Information Gain dan penyeimbangan data menggunakan Synthetic Minority Over-sampling Technique (SMOTE) untuk meningkatkan akurasi klasifikasi. Dataset yang digunakan terdiri dari 5.110 data dengan 10 variabel dan 1 label. Seleksi fitur dilakukan dengan tiga nilai ambang batas (0,04; 0,01; dan 0,0005), sedangkan klasifikasi SVM diuji pada tiga kernel yang berbeda: Linear, RBF, dan Polinomial. Evaluasi model dilakukan dengan menggunakan Confusion Matrix dan pembagian data latih dan uji menggunakan k-fold cross validation dengan k=10. Hasil terbaik diperoleh pada kernel RBF dengan parameter Cost=100 dan Gamma=5 pada ambang batas Information Gain sebesar 0,0005, dengan akurasi mencapai 90,51%. Hasil ini menunjukkan bahwa kombinasi teknik yang digunakan bertujuan untuk menentukan variabel yang paling mempengaruhi klasifikasi SVM dalam mendeteksi penyakit stroke.","Stroke is a disease with a high mortality and disability rate that requires early detection. However, the main challenge in the classification process of this disease is data imbalance and the large number of irrelevant features in the dataset. This study proposes a combination of Support Vector Machine (SVM) method with Information Gain feature selection technique and data balancing using Synthetic Minority Over-sampling Technique (SMOTE) to improve classification accuracy. The dataset used consists of 5,110 data with 10 variables and 1 label. Feature selection was performed with three threshold values (0.04; 0.01; and 0.0005), while SVM classification was tested on three different kernels: Linear, RBF, and Polynomial. Model evaluation was performed using Confusion Matrix and training and test data sharing using k-fold cross validation with k=10. The best results were obtained on the RBF kernel with Cost=100 and Gamma=5 parameters at an Information Gain threshold of 0.0005, with accuracy reaching 90.51%. These results show that the combination of techniques used aims to determine the variables that most affect SVM classification in detecting stroke disease",https://ejurnal.pdsi.or.id/index.php/bids/article/view/116/60
Pemilihan Platform E-Commerce Terbaik Berdasarkan Rating Pengguna Menggunakan Kombinasi Metode Entropi dan SAW,Selection of the Best E-Commerce Platform Based on User Ratings using a Combination Entropy and SAW Methods,"Memilih platform e-commerce yang tepat memiliki peran krusial bagi konsumen dan pelaku usaha. Bagi konsumen, platform yang andal dan ramah pengguna memberikan pengalaman berbelanja yang aman, nyaman, dan efisien. Mempertimbangkan berbagai aspek dalam memilih platform e-commerce yang tepat merupakan investasi strategis yang dapat memberikan nilai tambah jangka panjang bagi semua pihak yang terlibat dalam ekosistem digital. Tujuan dari penelitian ini adalah untuk mengidentifikasi dan menentukan platform e-commerce terbaik berdasarkan pengalaman dan penilaian pengguna dengan pendekatan pengambilan keputusan yang objektif dan terstruktur menggunakan kombinasi metode Entropi dan SAW. Hasil pemeringkatan pemilihan platform e-commerce terbaik yang ditentukan melalui kombinasi metode Entropi dan SAW, diperoleh Shopee menempati peringkat pertama dengan nilai preferensi tertinggi sebesar 0,9819, disusul Tokopedia di peringkat kedua dengan nilai 0,973. Selanjutnya, Blibli berada di peringkat ketiga dengan skor 0,9401, disusul Lazada dengan skor 0,9305, dan yang terakhir Bukalapak dengan skor 0,9021. Penelitian ini memberikan kontribusi signifikan terhadap pengambilan keputusan multikriteria dengan menerapkan kombinasi metode Entropi dan SAW untuk mengevaluasi dan menentukan platform e-commerce terbaik berdasarkan penilaian pengguna. Hasil penelitian ini dapat digunakan sebagai referensi praktis sebagai dasar pengambilan keputusan strategis dalam memilih platform e-commerce yang paling sesuai dengan kebutuhan pasar.","Choosing the right e-commerce platform has a crucial role for consumers and business actors. For consumers, a reliable and user-friendly platform provides a safe, convenient, and efficient shopping experience. Considering various aspects of choosing the right e-commerce platform is a strategic investment that can provide long-term added value for all parties involved in the digital ecosystem. The purpose of this study is to identify and determine the best e-commerce platforms based on user experience and assessment with an objective and structured decision-making approach using a combination of Entropy and SAW methods. The results of the ranking of the best e-commerce platform selection determined through the combination of the Entropy and SAW methods, obtained that Shopee ranked first with the highest preference value of 0.9819, followed by Tokopedia in second place with a value of 0.973. Furthermore, Blibli is in third place with a score of 0.9401, followed by Lazada with a score of 0.9305, and the last is Bukalapak with a score of 0.9021. This research makes a significant contribution to multi-criteria decision-making by applying a combination of Entropy and SAW methods to evaluate and determine the best e-commerce platform based on user assessments. The results of this research can be used as a practical reference as a basis for strategic decision-making in choosing the e-commerce platform that best suits market needs",https://ejurnal.pdsi.or.id/index.php/bids/article/view/92/56
Implementasi XGBoost Ensemble dan Support Vector Machine untuk Klasifikasi Jenis Kelamin Tulang Tengkorak,Implementation of XGBoost Ensemble and Support Vector Machine For Gender Classification of Skull Bones,"Identifikasi jenis kelamin berdasarkan tulang tengkorak merupakan langkah penting dalam antropologi forensik, terutama dalam kasus-kasus di mana kerangka manusia tak teridentifikasi ditemukan. Metode konvensional seperti analisis DNA sering digunakan, tetapi memiliki keterbatasan, terutama ketika tulang rusak, hangus, atau membusuk, sehingga menyulitkan proses analisis. Penelitian ini menerapkan ensembel XGBoost dan Support Vector Machine untuk klasifikasi jenis kelamin pada tulang tengkorak. Tujuan penelitian ini adalah untuk menangani data kompleks dengan banyak fitur dan data yang tidak seimbang menggunakan metode ensembel XGBoost dan Support Vector Machine (SVM). Data yang digunakan terdiri dari 2.524 sampel dengan 82 fitur pengukuran. Performa model dievaluasi menggunakan metrik akurasi, presisi, recall, dan skor F1. Hasil penelitian menunjukkan bahwa kombinasi metode XGBoost dan SVM, terutama dengan kernel RBF, mampu mencapai akurasi hingga 91,52%. Temuan ini membuktikan bahwa pendekatan berbasis machine learning dapat menjadi solusi yang efektif dan andal dalam mendukung proses identifikasi forensik.","Sex identification based on skull bones is an important step in forensic anthropology, especially in cases where unidentified human skeletons are found. Conventional methods such as DNA analysis are often used, but have limitations, especially when the bones are damaged, charred or decayed, making the analysis process difficult. This research applies XGBoost ensemble and Support Vector Machine for sex classification on skull bones. The purpose of this research is to handle complex data with many features and unbalanced data using the XGBoost ensemble method and Support Vector Machine (SVM). The data used consisted of 2,524 samples with 82 measurement features. Model performance was evaluated using accuracy, precision, recall, and F1 score metrics. The results showed that the combination of XGBoost and SVM methods, especially with the RBF kernel, was able to achieve accuracy of up to 91.52%. This finding proves that machine learning-based approaches can be an effective and reliable solution in supporting the forensic identification process",https://ejurnal.pdsi.or.id/index.php/bids/article/view/115/61
Selection of the Best Customer using a Combination of Rank Order Centroid and Grey Relational Analysis,Selection of the Best Customer using a Combination of Rank Order Centroid and Grey Relational Analysis,"Pelanggan adalah individu atau entitas yang membeli barang atau jasa dari perusahaan atau organisasi. Mereka memainkan peran penting dalam kesuksesan bisnis, karena kepuasan dan loyalitas pelanggan dapat menentukan reputasi dan keberlanjutan perusahaan di pasar. Salah satu tantangan utama adalah mengumpulkan dan menganalisis data yang akurat dan komprehensif terkait perilaku pembelian dan frekuensi transaksi. Tantangan lainnya meliputi menjaga kerahasiaan data pelanggan dan memastikan proses seleksi yang adil dan transparan. Metode ROC digunakan pada tahap awal untuk menentukan bobot kepentingan setiap kriteria berdasarkan peringkat subjektif para pengambil keputusan, yang kemudian dikonversi menjadi bobot numerik secara sistematis dan konsisten. Metode GRA diterapkan untuk menghitung kedekatan relasional antara alternatif setiap pelanggan dengan solusi ideal berdasarkan nilai kinerja mereka pada setiap kriteria. Tujuan dari studi ini adalah untuk mengembangkan dan menerapkan kerangka kerja yang komprehensif untuk pemilihan pelanggan terbaik dengan menggabungkan pembobotan ROC dan metode GRA, serta memberikan rekomendasi praktis bagi perusahaan dalam mengelola dan memanfaatkan hubungan pelanggan terbaik, guna meningkatkan loyalitas pelanggan dan profitabilitas jangka panjang. Dengan menggabungkan pendekatan-pendekatan ini, bisnis dapat memprioritaskan pelanggan secara efektif berdasarkan signifikansi dan potensinya untuk membangun hubungan jangka panjang dan memaksimalkan profitabilitas, sehingga memungkinkan strategi pemasaran yang lebih terarah dan alokasi sumber daya yang lebih baik. Hasil pemeringkatan pelanggan terbaik diperoleh oleh Pelanggan I dengan nilai GRG akhir sebesar 0,1792 untuk peringkat pertama, Pelanggan D dengan nilai GRG akhir sebesar 0,1683 untuk peringkat kedua, dan Pelanggan K dengan nilai GRG akhir sebesar 0,1505 untuk peringkat ketiga.","A customer is an individual or entity that purchases goods or services from a company or organization. They play an important role in business success, as customer satisfaction and loyalty can determine a company's reputation and sustainability in the marketplace. One of the main challenges is collecting and analyzing accurate and comprehensive data regarding purchase behavior, transaction frequency. Other challenges include keeping customer data confidential and ensuring that the selection process is fair and transparent. The ROC method is used in the initial stage to determine the importance weight of each criterion based on the subjective ranking of the decision makers, which is then converted into numerical weights systematically and consistently, the GRA method is applied to calculate the relational proximity between each customer's alternative to the ideal solution based on their performance values on each criterion.The purpose of this study is to develop and implement a comprehensive framework for the selection of the best customers by combining ROC weighting and GRA methods, and provide practical recommendations for companies in managing and utilizing the best customer relationships, in order to improve customer loyalty and long-term profitability. By combining these approaches, businesses can effectively prioritize customers based on their significance and potential to build long-term relationships and maximize profitability, thus enabling more targeted marketing strategies and better resource allocation. The best customer ranking results were obtained by Customer I with a final GRG value of 0.1792 for the 1st rank, Customer D with a final GRG value of 0.1683 for the 2nd rank, and Customer K with a final GRG value of 0.1505 for the 3rd rank",https://ejurnal.pdsi.or.id/index.php/bids/article/view/84/52
Hybrid Gradient Boosting dan SMOTE-ENN untuk Klasifikasi Status Gizi Balita pada Data yang Tidak Seimbang,Hybrid Gradient Boosting and SMOTE-ENN for Toddler Nutritional Status Classification on Imbalanced Data,"Stunting pada balita masih menjadi masalah kesehatan global yang serius dengan dampak jangka panjang terhadap perkembangan fisik dan kognitif anak. Salah satu tantangan utama dalam mengklasifikasikan status gizi adalah ketidakseimbangan kelas, di mana jumlah kasus normal secara signifikan melebihi jumlah kasus pada kelas minoritas seperti stunting dan stunting berat. Penelitian ini bertujuan untuk mengembangkan pendekatan hibrida dengan mengintegrasikan algoritma Gradient Boosting dengan metode SMOTE-ENN (Synthetic Minority Oversampling Technique–Edited Nearest Neighbors) untuk meningkatkan kinerja klasifikasi pada data yang tidak seimbang. Dataset yang digunakan diperoleh dari platform Kaggle, terdiri dari 121.000 entri dengan empat kategori status gizi. Prapemrosesan data meliputi pengkodean label, standarisasi fitur numerik, dan pemisahan data berstrata dengan rasio 80:20. Model dievaluasi menggunakan metrik akurasi, presisi, recall, skor F1, dan ROC-AUC. Model hibrida yang diusulkan berhasil meningkatkan recall untuk kelas stunting dari 61,80% menjadi 98,41%, dan skor F1 dari 71,93% menjadi 83,58%. Akurasi keseluruhan meningkat dari 92,39% menjadi 93,35%, sementara skor ROC-AUC meningkat dari 99,08% menjadi 99,63%. Temuan ini menunjukkan bahwa integrasi Gradient Boosting dengan SMOTE-ENN efektif dalam meningkatkan sensitivitas terhadap kelas minoritas dan meningkatkan kinerja klasifikasi multikelas secara keseluruhan.","Stunting in toddlers remains a serious global health issue with long-term impacts on children's physical and cognitive development. One of the main challenges in classifying nutritional status is class imbalance, where the number of normal cases significantly exceeds that of minority classes such as stunted and severely stunted. This study aims to develop a hybrid approach by integrating the Gradient Boosting algorithm with the SMOTE-ENN (Synthetic Minority Oversampling Technique–Edited Nearest Neighbors) method to improve classification performance on imbalanced data. The dataset used was obtained from the Kaggle platform, consisting of 121,000 entries with four nutritional status categories. Data preprocessing included label encoding, numerical feature standardization, and stratified data splitting with an 80:20 ratio. The model was evaluated using accuracy, precision, recall, F1-score, and ROC-AUC metrics. The proposed hybrid model successfully increased the recall for the stunted class from 61.80% to 98.41%, and the F1-score from 71.93% to 83.58%. Overall accuracy improved from 92.39% to 93.35%, while the ROC-AUC score increased from 99.08% to 99.63%. These findings demonstrate that integrating Gradient Boosting with SMOTE-ENN is effective in enhancing sensitivity to minority classes and improving overall multi-class classification performance.",https://ejurnal.pdsi.or.id/index.php/bids/article/view/93/57
Sistem Pendukung Keputusan Penanggulangan Kemiskinan dengan Menggunakan SMART dan AHP,Decision Support System for Poverty Social Assistance using SMART and AHP,"Kemiskinan merupakan permasalahan multidimensi yang memerlukan penanganan cepat dan tepat guna mempertahankan kehidupan manusia yang bermartabat. Di Kecamatan Manyaran, Kota Semarang, penyaluran bantuan sosial seringkali menghadapi kendala akibat keterbatasan sumber daya manusia dan proses seleksi penerima yang masih manual. Oleh karena itu, diperlukan Sistem Pendukung Keputusan (SPK) untuk membantu proses seleksi secara lebih objektif dan efisien. Penelitian ini bertujuan untuk mengembangkan SPK penentuan penerima bantuan sosial di Kecamatan Manyaran dengan menggabungkan metode Simple Multi-Attribute Rating Technique (SMART) dan Analytical Hierarchy Process (AHP). AHP digunakan untuk menentukan bobot setiap kriteria, sedangkan SMART digunakan untuk menghitung skor akhir setiap calon penerima. Kombinasi SMART dan AHP memungkinkan penentuan prioritas berbasis pakar dan evaluasi kuantitatif, sehingga meningkatkan transparansi dan konsistensi dalam proses seleksi. Penelitian dilakukan melalui tahapan analisis masalah, pengumpulan data, tinjauan pustaka, perancangan sistem, dan penulisan laporan. Hasil penelitian menunjukkan bahwa di antara sepuluh calon penerima yang dianalisis, individu dengan kode P06 memperoleh skor akhir tertinggi, yaitu 0,574. Lima kandidat teratas dengan skor tertinggi dinyatakan layak menerima bantuan sosial, sementara sisanya dinyatakan tidak layak. Penerapan metode SMART dan AHP dalam SPK ini efektif meningkatkan akurasi, objektivitas, dan efisiensi proses seleksi penerima bantuan sosial di Kecamatan Manyaran.","Poverty is a multidimensional problem that requires prompt and appropriate handling to maintain a dignified human life. In Manyaran Sub-district, Semarang City, the distribution of social assistance often faces obstacles due to limited human resources and a manual selection process for recipients. Therefore, a Decision Support System (DSS) is needed to assist the selection process in a more objective and efficient manner. This study aims to develop a DSS for determining social assistance recipients in Manyaran Sub-district by combining the Simple Multi-Attribute Rating Technique (SMART) and Analytical Hierarchy Process (AHP) methods. AHP is utilized to determine the weight of each criterion, while SMART is used to calculate the final score of each recipient candidate. The combination of SMART and AHP allows for both expert-based prioritization and quantitative evaluation, enhancing transparency and consistency in the selection process. The research was conducted through stages of problem analysis, data collection, literature review, system design, and report writing. The results show that among the ten analyzed candidates, the individual coded P06 achieved the highest final score of 0.574. The top five candidates with the highest scores were declared eligible to receive social assistance, while the others were declared ineligible. The application of the SMART and AHP methods in this DSS effectively improves the accuracy, objectivity, and efficiency of the selection process for social assistance recipients in Manyaran Sub-district",https://ejurnal.pdsi.or.id/index.php/bids/article/view/106/62
Efektivitas Pembobotan dalam Penilaian Kriteria Pemeringkatan pada Matriks SWOT-MAGIQ,Effectiveness of Weighting in Assessing Ranking Criteria on the SWOT-MAGIQ Matrix,"Proses Hirarki Analitik (AHP) telah menjadi alat yang penting dalam pengambilan keputusan, tetapi Multi-Attribute Global Interference of Quality (MAGIQ) menawarkan alternatif dengan mekanisme pembobotannya yang unik. Penelitian ini mengkaji efektivitas pembobotan dalam menilai kriteria pemeringkatan dalam matriks SWOT-MAGIQ. Studi ini membandingkan pendekatan Rank Order Centroid (ROC) tradisional dengan Improved Rank Order Centroid (IROC), dengan fokus pada penerapannya dalam analisis SWOT. Meskipun ROC memberikan kesederhanaan, IROC bertujuan untuk meningkatkan akurasi dengan mempertimbangkan variabilitas dalam pemeringkatan. Hasilnya menunjukkan perbedaan yang bernuansa, dengan ROC memberikan bobot yang lebih tinggi untuk kriteria seperti ""Staf yang Ramah"" (0,3183 vs. IROC 0,3125), sementara IROC memprioritaskan aspek-aspek seperti ""Hubungan Pelanggan yang Kuat"" secara lebih signifikan (0,1103 vs. ROC 0,1053). Pilihan antara ROC dan IROC bergantung pada kebutuhan spesifik konteks pengambilan keputusan, dengan IROC berpotensi menawarkan perspektif yang lebih detail dalam skenario yang kompleks. Penelitian ini menggarisbawahi pentingnya memilih mekanisme pembobotan yang tepat untuk memastikan keputusan yang terinformasi dan strategis dalam kerangka kerja SWOT-MAGIQ.","The Analytical Hierarchy Process (AHP) has been a prominent tool in decision-making, but the Multi-Attribute Global Interference of Quality (MAGIQ) offers an alternative with its unique weighting mechanism. This research delves into the effectiveness of weighting in assessing ranking criteria within the SWOT-MAGIQ matrix. The study contrasts the traditional Rank Order Centroid (ROC) approach with the Improved Rank Order Centroid (IROC), focusing on their application in the SWOT analysis. While ROC provides simplicity, IROC aims for enhanced accuracy by considering variability in rankings. The results indicate nuanced differences, with ROC assigning higher weights to criteria such as ""Friendly Staff"" (0.3183 vs. IROC’s 0.3125), while IROC prioritizes aspects like ""Strong Customer Relationships"" more significantly (0.1103 vs. ROC’s 0.1053). The choice between ROC and IROC hinges on the specific needs of the decision-making context, with IROC potentially offering a more detailed perspective in complex scenarios. This research underscores the importance of selecting the appropriate weighting mechanism to ensure informed and strategic decisions within the SWOT-MAGIQ framework",https://ejurnal.pdsi.or.id/index.php/bids/article/view/85/53
Meningkatkan Performa Support Vector Machine untuk Prediksi Serangan Jantung Menggunakan Penanganan Outlier Berbasis RobustScaler,Enhancing Support Vector Machine Performance for Heart Attack Prediction using RobustScaler-Based Outlier Handling,"Penyakit kardiovaskular tetap menjadi penyebab utama kematian di seluruh dunia, dengan sebagian besar kasus disebabkan oleh serangan jantung dan stroke. Deteksi dini sangat penting, namun metode diagnostik konvensional sering dibatasi oleh waktu, biaya, dan distribusi keahlian klinis yang tidak merata. Akibatnya, pendekatan berbasis pembelajaran mesin menawarkan alternatif yang menjanjikan untuk mendukung prediksi serangan jantung secara efisien. Studi ini menggunakan algoritma Support Vector Machine (SVM), dengan fokus pada peningkatan kinerjanya melalui RobustScaler sebagai teknik praproses untuk mengatasi outlier yang umum dalam kumpulan data medis. Tujuan dari studi ini adalah untuk mengevaluasi dampak RobustScaler pada kinerja SVM dalam klasifikasi serangan jantung. Model ini dikembangkan menggunakan kumpulan data 303 catatan pasien, yang terdiri dari delapan fitur numerik dan satu label target biner. Eksperimen dilakukan dalam dua skenario praproses: tanpa penskalaan (baseline) dan dengan RobustScaler. Kinerja model dinilai menggunakan akurasi, presisi, recall, skor F1, dan ROC-AUC. Hasil penelitian menunjukkan bahwa penerapan RobustScaler secara signifikan meningkatkan kinerja model, dengan akurasi meningkat dari 64,77% menjadi 85,23%, menunjukkan peningkatan sebesar 20,46%, dan ROC-AUC meningkat dari 73,65% menjadi 93,36%, menunjukkan peningkatan kemampuan diskriminatif sebesar 26,78%. Selain itu, recall untuk kelas negatif meningkat drastis dari 26,47% menjadi 99,02%, mencerminkan sensitivitas yang lebih baik dalam mengidentifikasi kasus non-serangan jantung. Temuan ini menunjukkan bahwa prapemrosesan yang tepat, terutama menggunakan RobustScaler, memainkan peran penting dalam mengoptimalkan kinerja SVM, terutama saat menangani data klinis dengan nilai ekstrem.","Cardiovascular disease remains the leading cause of death worldwide, with most cases attributed to heart attacks and strokes. Early detection is crucial, yet conventional diagnostic methods are often constrained by time, cost, and uneven distribution of clinical expertise. Consequently, machine learning-based approaches offer a promising alternative for efficiently supporting heart attack prediction. This study employs the Support Vector Machine (SVM) algorithm, focusing on enhancing its performance through RobustScaler as a preprocessing technique to address outliers common in medical datasets. The objective of this study is to evaluate the impact of RobustScaler on SVM performance in heart attack classification. The model was developed using a dataset of 303 patient records, consisting of eight numerical features and one binary target label. Experiments were conducted under two preprocessing scenarios: without scaling (baseline) and with RobustScaler. Model performance was assessed using accuracy, precision, recall, F1-score, and ROC-AUC. The results show that applying RobustScaler significantly improves model performance, with accuracy increasing from 64.77% to 85.23%, representing a 20.46% improvement, and ROC-AUC rising from 73.65% to 93.36%, indicating a 26.78% increase in discriminatory ability. Additionally, recall for the negative class improved dramatically from 26.47% to 99.02%, reflecting better sensitivity in identifying non-heart attack cases. These findings demonstrate that proper preprocessing, particularly using RobustScaler, plays a vital role in optimizing SVM performance, especially when handling clinical data with extreme values",https://ejurnal.pdsi.or.id/index.php/bids/article/view/94/58
Sistem Pendukung Keputusan Pemilihan Kepala Program Studi Terbaik dengan Menerapkan Metode Optimasi Multi-Objektif Berbasis Analisis Rasio Sederhana (MOOSRA),Decision Support System for Selecting the Best Head of Study Program Applying the Multi-Objective Optimization Method on the Basis of Simple Ratio Analysis (MOOSRA),"Ketua Program Studi memegang peranan penting sebagai pemimpin tertinggi dalam struktur suatu program studi. Ketua Program Studi bertanggung jawab atas kelancaran kegiatan akademik di program studi yang dipimpinnya. Sebagai unsur kunci dalam pendidikan tinggi, Ketua Program Studi harus memimpin fungsi manajerial dengan merencanakan, melaksanakan, dan mengendalikan proses akademik serta mengelola kegiatan pendukung lainnya. Ketua Program Studi yang menunjukkan kinerja, dedikasi, dan integritas tinggi layak mendapatkan penghargaan sebagai ketua program studi terbaik. Penilaian ini bertujuan untuk memastikan Ketua Program Studi mampu menjalankan tugasnya dengan baik sesuai dengan aturan dan tuntutan, serta memajukan program studi sesuai dengan visi dan misinya. Oleh karena itu, diperlukan sistem pendukung keputusan sebagai solusi untuk mengatasi permasalahan tersebut, yaitu dengan memanfaatkan metode MOOSRA. MOOSRA diawali dengan merumuskan matriks keputusan yang terdiri dari alternatif, kriteria atau atribut, bobot individu atau koefisien signifikansi setiap kriteria, dan pengukuran kinerja alternatif terkait. Kemudian dilakukan normalisasi untuk mengubah nilai atribut ke dalam rentang 0–1. Hasil penilaian menunjukkan bahwa Ketua Program Studi dengan peringkat tertinggi adalah alternatif A7 dengan nilai 0,896358.","The Head of Study Program plays an important role as the highest leader in the structure of a study program. The Head of Study Program is responsible for the smooth running of academic activities in the study program he leads. As a key element in higher education, the Head of Study Program must lead the managerial function by planning, implementing, and controlling the academic process and managing other supporting activities. The head of the study program who shows high performance, dedication, and integrity deserves an award as the best head of the study program. This assessment aims to ensure that the Head of Study Program is able to carry out his duties properly in accordance with the rules and demands, and advance the study program in accordance with its vision and mission. Therefore, a decision support system is needed as a solution to overcome this problem, by utilizing the MOOSRA method. MOOSRA begins by formulating a decision matrix consisting of alternatives, criteria or attributes, individual weights or significance coefficients of each criterion, and performance measurements of related alternatives. Normalization is then carried out to change the attribute values into the range 0–1. The assessment results show that the Head of Study Program with the highest ranking is alternative A7, with a value of 0.896358",https://ejurnal.pdsi.or.id/index.php/bids/article/view/105/63
